,Data Type,UTC Time,Latitude,North/South,Longitude,East/West,Quality,Satellites Num,HDOP,Altitude,Alit Unit,Geoid Height,Geo Unit,Comm Time,Check Sum,x,y
2005-09-26 01:16:04,$GPGGA,011604,3914.2975,N,12000.0414,W,1,06,2.3,1932.9,M,-22.6,M,,"*4A
",1929541.4695784275,-285027.51367972983
2005-09-26 01:16:06,$GPGGA,011606,3914.3021,N,12000.0445,W,1,06,1.6,1933.8,M,-22.6,M,,"*43
",1929534.7209816964,-285020.06362563744
2005-09-26 01:16:08,$GPGGA,011608,3914.3076,N,12000.0467,W,1,06,1.7,1935.6,M,-22.6,M,,"*46
",1929528.8472793046,-285010.5876607072
2005-09-26 01:16:10,$GPGGA,011610,3914.3137,N,12000.0474,W,1,06,1.5,1936.6,M,-22.6,M,,"*48
",1929524.8682897808,-284999.42159254017
2005-09-26 01:16:12,$GPGGA,011612,3914.3198,N,12000.0471,W,1,06,1.5,1937.3,M,-22.6,M,,"*4E
",1929522.3464646027,-284987.87830666814
2005-09-26 01:16:14,$GPGGA,011614,3914.3258,N,12000.0478,W,1,06,2.6,1937.3,M,-22.6,M,,"*4E
",1929518.4159761684,-284976.899623517
2005-09-26 01:16:16,$GPGGA,011616,3914.3326,N,12000.0492,W,1,06,2.8,1937.6,M,-22.6,M,,"*4B
",1929513.0774090227,-284964.6859666696
2005-09-26 01:16:18,$GPGGA,011618,3914.3394,N,12000.0481,W,1,06,2.3,1938.8,M,-22.6,M,,"*44
",1929511.3817387545,-284951.5292615967
2005-09-26 01:16:20,$GPGGA,011620,3914.3459,N,12000.0454,W,1,06,3.0,1939.8,M,-22.6,M,,"*42
",1929512.1630294106,-284938.33114066796
2005-09-26 01:16:22,$GPGGA,011622,3914.3523,N,12000.0422,W,1,06,2.7,1940.6,M,-22.6,M,,"*4B
",1929513.7213845665,-284925.1317868595
2005-09-26 01:16:24,$GPGGA,011624,3914.3586,N,12000.0386,W,1,06,2.9,1942.2,M,-22.6,M,,"*43
",1929515.911085992,-284911.9689207236
2005-09-26 01:16:26,$GPGGA,011626,3914.3649,N,12000.0349,W,1,06,1.7,1944.5,M,-22.6,M,,"*4E
",1929518.2464778756,-284898.76832970284
2005-09-26 01:16:28,$GPGGA,011628,3914.3713,N,12000.0321,W,1,06,1.8,1945.9,M,-22.6,M,,"*42
",1929519.2219044622,-284885.719862033
2005-09-26 01:16:30,$GPGGA,011630,3914.3781,N,12000.0309,W,1,06,1.9,1947.6,M,-22.6,M,,"*46
",1929517.6718436782,-284872.52544446045
2005-09-26 01:16:32,$GPGGA,011632,3914.3848,N,12000.0298,W,1,06,1.9,1948.1,M,-22.6,M,,"*4F
",1929516.0245647253,-284859.556130957
2005-09-26 01:16:34,$GPGGA,011634,3914.3913,N,12000.0291,W,1,06,2.8,1948.5,M,-22.6,M,,"*49
",1929513.8914372684,-284847.1124686139
2005-09-26 01:16:36,$GPGGA,011636,3914.3969,N,12000.0309,W,1,06,1.9,1949.8,M,-22.6,M,,"*48
",1929508.5520496487,-284837.29828655923
2005-09-26 01:16:38,$GPGGA,011638,3914.4017,N,12000.0348,W,1,06,1.6,1951.1,M,-22.6,M,,"*4B
",1929500.5407633886,-284829.7753111463
2005-09-26 01:16:40,$GPGGA,011640,3914.4055,N,12000.0390,W,1,06,1.6,1951.7,M,-22.6,M,,"*41
",1929492.577444891,-284824.23928483756
2005-09-26 01:16:42,$GPGGA,011642,3914.4058,N,12000.0412,W,1,06,1.7,1952.3,M,-22.6,M,,"*45
",1929489.2262273796,-284824.5070459816
2005-09-26 01:16:44,$GPGGA,011644,3914.4056,N,12000.0416,W,1,06,1.6,1952.0,M,-22.6,M,,"*4B
",1929488.7403935967,-284825.0326926757
2005-09-26 01:16:46,$GPGGA,011646,3914.4055,N,12000.0417,W,1,06,1.5,1955.3,M,-22.6,M,,"*4C
",1929488.6431898281,-284825.25779350504
2005-09-26 01:16:48,$GPGGA,011648,3914.4053,N,12000.0417,W,1,06,1.5,1957.4,M,-22.6,M,,"*41
",1929488.7402085718,-284825.63255016174
2005-09-26 01:16:50,$GPGGA,011650,3914.4051,N,12000.0417,W,1,06,1.5,1957.5,M,-22.6,M,,"*4B
",1929488.8372273103,-284826.0073068225
2005-09-26 01:16:52,$GPGGA,011652,3914.4050,N,12000.0417,W,1,06,1.5,1960.9,M,-22.6,M,,"*40
",1929488.8857366776,-284826.1946851528
2005-09-26 01:16:54,$GPGGA,011654,3914.4047,N,12000.0416,W,1,06,1.4,1969.4,M,-22.6,M,,"*44
",1929489.1769779478,-284826.71909765067
2005-09-26 01:16:56,$GPGGA,011656,3914.4045,N,12000.0414,W,1,05,1.4,1969.7,M,-22.6,M,,"*46
",1929489.5654230544,-284827.01840931305
2005-09-26 01:16:58,$GPGGA,011658,3914.4043,N,12000.0413,W,1,05,1.3,1971.5,M,-22.6,M,,"*45
",1929489.808154989,-284827.35544347833
2005-09-26 01:17:00,$GPGGA,011700,3914.4041,N,12000.0411,W,1,06,1.5,1972.8,M,-22.6,M,,"*42
",1929490.1966001426,-284827.65475513216
2005-09-26 01:17:02,$GPGGA,011702,3914.4018,N,12000.0432,W,1,06,1.9,1973.6,M,-22.6,M,,"*4E
",1929488.2523361428,-284832.7566291503
2005-09-26 01:17:04,$GPGGA,011704,3914.3986,N,12000.0454,W,1,06,1.5,1973.0,M,-22.6,M,,"*4B
",1929486.5989361985,-284839.5826295867
2005-09-26 01:17:06,$GPGGA,011706,3914.3907,N,12000.0474,W,1,06,2.1,1973.0,M,-22.6,M,,"*45
",1929487.5168767918,-284855.1399695651
2005-09-26 01:17:08,$GPGGA,011708,3914.3813,N,12000.0511,W,1,06,2.3,1973.1,M,-22.6,M,,"*4E
",1929486.6852854504,-284874.1492663661
2005-09-26 01:17:10,$GPGGA,011710,3914.3700,N,12000.0579,W,1,06,1.9,1974.1,M,-22.6,M,,"*4A
",1929482.258158596,-284897.88813643827
2005-09-26 01:17:12,$GPGGA,011712,3914.3580,N,12000.0664,W,1,06,1.6,1975.1,M,-22.6,M,,"*43
",1929475.693348516,-284923.5799152494
2005-09-26 01:17:14,$GPGGA,011714,3914.3457,N,12000.0753,W,1,06,2.0,1976.0,M,-22.6,M,,"*4C
",1929468.691093615,-284949.9846978144
2005-09-26 01:17:16,$GPGGA,011716,3914.3322,N,12000.0840,W,1,06,2.2,1976.6,M,-22.6,M,,"*42
",1929462.5622380115,-284978.56256437
2005-09-26 01:17:18,$GPGGA,011718,3914.3169,N,12000.0904,W,1,06,1.5,1977.3,M,-22.6,M,,"*40
",1929460.6578504925,-285009.6456590735
2005-09-26 01:17:20,$GPGGA,011720,3914.3017,N,12000.0928,W,1,06,1.7,1978.3,M,-22.6,M,,"*40
",1929464.53353395,-285039.0325540422
2005-09-26 01:17:22,$GPGGA,011722,3914.2878,N,12000.0916,W,1,06,1.4,1979.1,M,-22.6,M,,"*4F
",1929473.0244255916,-285064.6255961337
2005-09-26 01:17:24,$GPGGA,011724,3914.2799,N,12000.0880,W,1,06,1.7,1980.0,M,-22.6,M,,"*43
",1929482.1022131338,-285078.0706065176
2005-09-26 01:17:26,$GPGGA,011726,3914.2761,N,12000.0867,W,1,06,1.5,1980.1,M,-22.6,M,,"*4C
",1929485.8397620425,-285084.70064731647
2005-09-26 01:17:28,$GPGGA,011728,3914.2752,N,12000.0865,W,1,06,1.5,1979.8,M,-22.6,M,,"*4F
",1929486.5677487957,-285086.311618922
2005-09-26 01:17:30,$GPGGA,011730,3914.2752,N,12000.0866,W,1,06,1.4,1980.2,M,-22.6,M,,"*48
",1929486.4220303972,-285086.3493396273
2005-09-26 01:17:32,$GPGGA,011732,3914.2751,N,12000.0866,W,1,06,1.6,1980.7,M,-22.6,M,,"*4E
",1929486.4705359451,-285086.5367188561
2005-09-26 01:17:34,$GPGGA,011734,3914.2740,N,12000.0863,W,1,06,1.5,1981.1,M,-22.6,M,,"*49
",1929487.4412522023,-285088.4847283008
2005-09-26 01:17:36,$GPGGA,011736,3914.2730,N,12000.0862,W,1,06,1.5,1981.3,M,-22.6,M,,"*4F
",1929488.0720260388,-285090.3208000092
2005-09-26 01:17:38,$GPGGA,011738,3914.2726,N,12000.0865,W,1,06,1.6,1981.9,M,-22.6,M,,"*48
",1929487.8288926498,-285091.18347910926
2005-09-26 01:17:40,$GPGGA,011740,3914.2726,N,12000.0865,W,1,06,1.4,1982.3,M,-22.6,M,,"*4C
",1929487.8288926498,-285091.18347910926
2005-09-26 01:17:42,$GPGGA,011742,3914.2725,N,12000.0866,W,1,06,1.5,1982.3,M,-22.6,M,,"*4F
",1929487.7316796537,-285091.40857905487
2005-09-26 01:17:44,$GPGGA,011744,3914.2725,N,12000.0868,W,1,06,1.5,1983.4,M,-22.6,M,,"*41
",1929487.4402426453,-285091.48402043845
2005-09-26 01:17:46,$GPGGA,011746,3914.2724,N,12000.0869,W,1,06,1.5,1984.5,M,-22.6,M,,"*45
",1929487.3430296332,-285091.7091203743
2005-09-26 01:17:48,$GPGGA,011748,3914.2724,N,12000.0870,W,1,06,1.5,1984.7,M,-22.6,M,,"*41
",1929487.197311126,-285091.7468410578
2005-09-26 01:17:50,$GPGGA,011750,3914.2723,N,12000.0871,W,1,06,1.4,1985.0,M,-22.6,M,,"*49
",1929487.1000981005,-285091.971940986
2005-09-26 01:17:52,$GPGGA,011752,3914.2723,N,12000.0872,W,1,06,1.5,1984.9,M,-22.6,M,,"*41
",1929486.954379589,-285092.0096616628
2005-09-26 01:17:54,$GPGGA,011754,3914.2723,N,12000.0872,W,1,06,1.5,1983.8,M,-22.6,M,,"*41
",1929486.954379589,-285092.0096616628
2005-09-26 01:17:56,$GPGGA,011756,3914.2723,N,12000.0872,W,1,06,1.5,1981.8,M,-22.6,M,,"*41
",1929486.954379589,-285092.0096616628
2005-09-26 01:17:58,$GPGGA,011758,3914.2724,N,12000.0872,W,1,06,1.5,1979.3,M,-22.6,M,,"*44
",1929486.9058741087,-285091.8222824158
2005-09-26 01:18:00,$GPGGA,011800,3914.2724,N,12000.0871,W,1,06,1.6,1978.1,M,-22.6,M,,"*45
",1929487.051592616,-285091.78456173866
2005-09-26 01:18:02,$GPGGA,011802,3914.2725,N,12000.0871,W,1,06,1.5,1977.0,M,-22.6,M,,"*4B
",1929487.0030871304,-285091.5971824908
2005-09-26 01:18:04,$GPGGA,011804,3914.2725,N,12000.0871,W,1,06,1.5,1976.9,M,-22.6,M,,"*45
",1929487.0030871304,-285091.5971824908
2005-09-26 01:18:06,$GPGGA,011806,3914.2726,N,12000.0871,W,1,06,1.4,1976.7,M,-22.6,M,,"*4B
",1929486.9545816428,-285091.40980324446
2005-09-26 01:18:08,$GPGGA,011808,3914.2726,N,12000.0871,W,1,06,1.5,1977.0,M,-22.6,M,,"*42
",1929486.9545816428,-285091.40980324446
2005-09-26 01:18:10,$GPGGA,011810,3914.2726,N,12000.0870,W,1,06,1.5,1977.8,M,-22.6,M,,"*42
",1929487.1003001442,-285091.3720825631
2005-09-26 01:18:12,$GPGGA,011812,3914.2726,N,12000.0870,W,1,06,1.4,1978.9,M,-22.6,M,,"*4F
",1929487.1003001442,-285091.3720825631
2005-09-26 01:18:14,$GPGGA,011814,3914.2726,N,12000.0870,W,1,06,1.4,1979.6,M,-22.6,M,,"*47
",1929487.1003001442,-285091.3720825631
2005-09-26 01:18:16,$GPGGA,011816,3914.2726,N,12000.0870,W,1,06,1.4,1980.7,M,-22.6,M,,"*42
",1929487.1003001442,-285091.3720825631
2005-09-26 01:18:18,$GPGGA,011818,3914.2726,N,12000.0871,W,1,06,1.4,1982.0,M,-22.6,M,,"*48
",1929486.9545816428,-285091.40980324446
2005-09-26 01:18:20,$GPGGA,011820,3914.2725,N,12000.0871,W,1,06,1.4,1983.2,M,-22.6,M,,"*43
",1929487.0030871304,-285091.5971824908
2005-09-26 01:18:22,$GPGGA,011822,3914.2725,N,12000.0871,W,1,06,1.4,1984.0,M,-22.6,M,,"*44
",1929487.0030871304,-285091.5971824908
2005-09-26 01:18:24,$GPGGA,011824,3914.2725,N,12000.0871,W,1,06,1.5,1983.5,M,-22.6,M,,"*41
",1929487.0030871304,-285091.5971824908
2005-09-26 01:18:26,$GPGGA,011826,3914.2725,N,12000.0871,W,1,06,1.5,1984.0,M,-22.6,M,,"*41
",1929487.0030871304,-285091.5971824908
2005-09-26 01:18:28,$GPGGA,011828,3914.2724,N,12000.0871,W,1,06,1.4,1984.5,M,-22.6,M,,"*4A
",1929487.051592616,-285091.78456173866
2005-09-26 01:18:30,$GPGGA,011830,3914.2724,N,12000.0871,W,1,06,1.5,1984.8,M,-22.6,M,,"*4F
",1929487.051592616,-285091.78456173866
2005-09-26 01:18:32,$GPGGA,011832,3914.2724,N,12000.0870,W,1,06,1.6,1984.3,M,-22.6,M,,"*44
",1929487.197311126,-285091.7468410578
2005-09-26 01:18:34,$GPGGA,011834,3914.2724,N,12000.0870,W,1,06,1.4,1984.2,M,-22.6,M,,"*41
",1929487.197311126,-285091.7468410578
2005-09-26 01:18:36,$GPGGA,011836,3914.2724,N,12000.0870,W,1,06,1.6,1983.7,M,-22.6,M,,"*43
",1929487.197311126,-285091.7468410578
2005-09-26 01:18:38,$GPGGA,011838,3914.2724,N,12000.0870,W,1,06,1.4,1983.6,M,-22.6,M,,"*4E
",1929487.197311126,-285091.7468410578
2005-09-26 01:18:40,$GPGGA,011840,3914.2723,N,12000.0870,W,1,06,1.5,1984.4,M,-22.6,M,,"*42
",1929487.245816614,-285091.9342203054
2005-09-26 01:18:42,$GPGGA,011842,3914.2723,N,12000.0870,W,1,06,1.5,1985.1,M,-22.6,M,,"*44
",1929487.245816614,-285091.9342203054
2005-09-26 01:18:44,$GPGGA,011844,3914.2723,N,12000.0870,W,1,06,1.4,1985.4,M,-22.6,M,,"*46
",1929487.245816614,-285091.9342203054
2005-09-26 01:18:46,$GPGGA,011846,3914.2723,N,12000.0870,W,1,06,1.4,1985.7,M,-22.6,M,,"*47
",1929487.245816614,-285091.9342203054
2005-09-26 01:18:48,$GPGGA,011848,3914.2722,N,12000.0870,W,1,06,1.5,1986.7,M,-22.6,M,,"*4A
",1929487.294322101,-285092.12159955595
2005-09-26 01:18:50,$GPGGA,011850,3914.2722,N,12000.0870,W,1,06,1.4,1987.0,M,-22.6,M,,"*44
",1929487.294322101,-285092.12159955595
2005-09-26 01:18:52,$GPGGA,011852,3914.2721,N,12000.0870,W,1,06,1.5,1986.9,M,-22.6,M,,"*4C
",1929487.3428275876,-285092.3089788051
2005-09-26 01:18:54,$GPGGA,011854,3914.2721,N,12000.0870,W,1,06,1.5,1985.7,M,-22.6,M,,"*47
",1929487.3428275876,-285092.3089788051
2005-09-26 01:18:56,$GPGGA,011856,3914.2721,N,12000.0870,W,1,06,1.4,1984.7,M,-22.6,M,,"*45
",1929487.3428275876,-285092.3089788051
2005-09-26 01:18:58,$GPGGA,011858,3914.2720,N,12000.0870,W,1,06,1.5,1982.8,M,-22.6,M,,"*42
",1929487.391333071,-285092.4963580582
2005-09-26 01:19:00,$GPGGA,011900,3914.2720,N,12000.0871,W,1,06,1.5,1981.5,M,-22.6,M,,"*41
",1929487.2456145454,-285092.53407873795
2005-09-26 01:19:02,$GPGGA,011902,3914.2720,N,12000.0871,W,1,06,1.5,1980.0,M,-22.6,M,,"*47
",1929487.2456145454,-285092.53407873795
2005-09-26 01:19:04,$GPGGA,011904,3914.2719,N,12000.0871,W,1,06,1.5,1978.6,M,-22.6,M,,"*4A
",1929487.294120024,-285092.7214579885
2005-09-26 01:19:06,$GPGGA,011906,3914.2719,N,12000.0871,W,1,06,1.5,1977.4,M,-22.6,M,,"*45
",1929487.294120024,-285092.7214579885
2005-09-26 01:19:08,$GPGGA,011908,3914.2719,N,12000.0871,W,1,06,1.5,1976.6,M,-22.6,M,,"*48
",1929487.294120024,-285092.7214579885
2005-09-26 01:19:10,$GPGGA,011910,3914.2719,N,12000.0871,W,1,06,1.5,1975.7,M,-22.6,M,,"*43
",1929487.294120024,-285092.7214579885
2005-09-26 01:19:12,$GPGGA,011912,3914.2719,N,12000.0871,W,1,06,1.6,1974.2,M,-22.6,M,,"*46
",1929487.294120024,-285092.7214579885
2005-09-26 01:19:14,$GPGGA,011914,3914.2719,N,12000.0871,W,1,06,1.6,1973.7,M,-22.6,M,,"*42
",1929487.294120024,-285092.7214579885
2005-09-26 01:19:16,$GPGGA,011916,3914.2719,N,12000.0871,W,1,06,1.4,1973.0,M,-22.6,M,,"*45
",1929487.294120024,-285092.7214579885
2005-09-26 01:19:18,$GPGGA,011918,3914.2719,N,12000.0871,W,1,06,1.5,1971.3,M,-22.6,M,,"*4B
",1929487.294120024,-285092.7214579885
2005-09-26 01:19:20,$GPGGA,011920,3914.2719,N,12000.0871,W,1,06,1.5,1970.9,M,-22.6,M,,"*4B
",1929487.294120024,-285092.7214579885
2005-09-26 01:19:22,$GPGGA,011922,3914.2719,N,12000.0871,W,1,06,1.5,1969.5,M,-22.6,M,,"*4D
",1929487.294120024,-285092.7214579885
2005-09-26 01:19:24,$GPGGA,011924,3914.2719,N,12000.0871,W,1,06,1.5,1968.9,M,-22.6,M,,"*46
",1929487.294120024,-285092.7214579885
2005-09-26 01:19:26,$GPGGA,011926,3914.2719,N,12000.0871,W,1,06,1.5,1968.3,M,-22.6,M,,"*4E
",1929487.294120024,-285092.7214579885
2005-09-26 01:19:28,$GPGGA,011928,3914.2720,N,12000.0871,W,1,06,1.5,1968.7,M,-22.6,M,,"*4E
",1929487.2456145454,-285092.53407873795
2005-09-26 01:19:30,$GPGGA,011930,3914.2720,N,12000.0870,W,1,06,1.6,1968.5,M,-22.6,M,,"*47
",1929487.391333071,-285092.4963580582
2005-09-26 01:19:32,$GPGGA,011932,3914.2720,N,12000.0870,W,1,06,1.7,1970.3,M,-22.6,M,,"*4B
",1929487.391333071,-285092.4963580582
2005-09-26 01:19:34,$GPGGA,011934,3914.2720,N,12000.0870,W,1,06,1.8,1970.2,M,-22.6,M,,"*43
",1929487.391333071,-285092.4963580582
2005-09-26 01:19:36,$GPGGA,011936,3914.2721,N,12000.0870,W,1,06,1.6,1971.1,M,-22.6,M,,"*4C
",1929487.3428275876,-285092.3089788051
2005-09-26 01:19:38,$GPGGA,011938,3914.2721,N,12000.0870,W,1,06,1.6,1969.7,M,-22.6,M,,"*4D
",1929487.3428275876,-285092.3089788051
2005-09-26 01:19:40,$GPGGA,011940,3914.2721,N,12000.0870,W,1,06,1.6,1970.2,M,-22.6,M,,"*4F
",1929487.3428275876,-285092.3089788051
2005-09-26 01:19:42,$GPGGA,011942,3914.2721,N,12000.0870,W,1,06,1.6,1970.5,M,-22.6,M,,"*4A
",1929487.3428275876,-285092.3089788051
2005-09-26 01:19:44,$GPGGA,011944,3914.2721,N,12000.0869,W,1,06,1.6,1971.2,M,-22.6,M,,"*42
",1929487.4885461072,-285092.27125812246
2005-09-26 01:19:46,$GPGGA,011946,3914.2721,N,12000.0869,W,1,06,1.6,1972.0,M,-22.6,M,,"*41
",1929487.4885461072,-285092.27125812246
2005-09-26 01:19:48,$GPGGA,011948,3914.2721,N,12000.0869,W,1,06,1.6,1971.2,M,-22.6,M,,"*4E
",1929487.4885461072,-285092.27125812246
2005-09-26 01:19:50,$GPGGA,011950,3914.2721,N,12000.0869,W,1,06,1.7,1972.2,M,-22.6,M,,"*45
",1929487.4885461072,-285092.27125812246
2005-09-26 01:19:52,$GPGGA,011952,3914.2721,N,12000.0869,W,1,06,1.7,1971.7,M,-22.6,M,,"*41
",1929487.4885461072,-285092.27125812246
2005-09-26 01:19:54,$GPGGA,011954,3914.2721,N,12000.0869,W,1,06,1.7,1971.3,M,-22.6,M,,"*43
",1929487.4885461072,-285092.27125812246
2005-09-26 01:19:56,$GPGGA,011956,3914.2721,N,12000.0869,W,1,06,1.6,1971.3,M,-22.6,M,,"*40
",1929487.4885461072,-285092.27125812246
2005-09-26 01:19:58,$GPGGA,011958,3914.2721,N,12000.0868,W,1,06,1.6,1971.1,M,-22.6,M,,"*4D
",1929487.6342646298,-285092.23353743606
2005-09-26 01:20:00,$GPGGA,012000,3914.2721,N,12000.0868,W,1,06,1.6,1971.4,M,-22.6,M,,"*4F
",1929487.6342646298,-285092.23353743606
2005-09-26 01:20:02,$GPGGA,012002,3914.2721,N,12000.0868,W,1,06,1.6,1971.1,M,-22.6,M,,"*48
",1929487.6342646298,-285092.23353743606
2005-09-26 01:20:04,$GPGGA,012004,3914.2721,N,12000.0868,W,1,06,1.5,1971.4,M,-22.6,M,,"*48
",1929487.6342646298,-285092.23353743606
2005-09-26 01:20:06,$GPGGA,012006,3914.2721,N,12000.0868,W,1,06,1.5,1970.4,M,-22.6,M,,"*4B
",1929487.6342646298,-285092.23353743606
2005-09-26 01:20:08,$GPGGA,012008,3914.2721,N,12000.0868,W,1,06,1.5,1969.3,M,-22.6,M,,"*4A
",1929487.6342646298,-285092.23353743606
2005-09-26 01:20:10,$GPGGA,012010,3914.2720,N,12000.0868,W,1,06,1.5,1968.7,M,-22.6,M,,"*47
",1929487.6827701216,-285092.4209166897
2005-09-26 01:20:12,$GPGGA,012012,3914.2720,N,12000.0868,W,1,06,1.5,1968.9,M,-22.6,M,,"*4B
",1929487.6827701216,-285092.4209166897
2005-09-26 01:20:14,$GPGGA,012014,3914.2720,N,12000.0868,W,1,06,1.5,1969.1,M,-22.6,M,,"*44
",1929487.6827701216,-285092.4209166897
2005-09-26 01:20:16,$GPGGA,012016,3914.2720,N,12000.0868,W,1,06,1.5,1969.0,M,-22.6,M,,"*47
",1929487.6827701216,-285092.4209166897
2005-09-26 01:20:18,$GPGGA,012018,3914.2720,N,12000.0868,W,1,06,1.6,1967.5,M,-22.6,M,,"*41
",1929487.6827701216,-285092.4209166897
2005-09-26 01:20:20,$GPGGA,012020,3914.2720,N,12000.0868,W,1,06,1.6,1966.1,M,-22.6,M,,"*4F
",1929487.6827701216,-285092.4209166897
2005-09-26 01:20:22,$GPGGA,012022,3914.2720,N,12000.0868,W,1,06,1.6,1965.1,M,-22.6,M,,"*4E
",1929487.6827701216,-285092.4209166897
2005-09-26 01:20:24,$GPGGA,012024,3914.2720,N,12000.0868,W,1,06,1.6,1964.3,M,-22.6,M,,"*4B
",1929487.6827701216,-285092.4209166897
2005-09-26 01:20:26,$GPGGA,012026,3914.2720,N,12000.0868,W,1,06,1.6,1962.9,M,-22.6,M,,"*45
",1929487.6827701216,-285092.4209166897
2005-09-26 01:20:28,$GPGGA,012028,3914.2720,N,12000.0868,W,1,06,1.7,1963.3,M,-22.6,M,,"*41
",1929487.6827701216,-285092.4209166897
2005-09-26 01:20:30,$GPGGA,012030,3914.2720,N,12000.0868,W,1,06,1.6,1962.0,M,-22.6,M,,"*4B
",1929487.6827701216,-285092.4209166897
2005-09-26 01:20:32,$GPGGA,012032,3914.2720,N,12000.0868,W,1,06,1.6,1960.1,M,-22.6,M,,"*4A
",1929487.6827701216,-285092.4209166897
2005-09-26 01:20:34,$GPGGA,012034,3914.2720,N,12000.0868,W,1,06,1.6,1960.1,M,-22.6,M,,"*4C
",1929487.6827701216,-285092.4209166897
2005-09-26 01:20:36,$GPGGA,012036,3914.2720,N,12000.0868,W,1,06,1.5,1960.0,M,-22.6,M,,"*4C
",1929487.6827701216,-285092.4209166897
2005-09-26 01:20:38,$GPGGA,012038,3914.2720,N,12000.0868,W,1,06,1.6,1959.7,M,-22.6,M,,"*4C
",1929487.6827701216,-285092.4209166897
2005-09-26 01:20:40,$GPGGA,012040,3914.2721,N,12000.0868,W,1,06,1.6,1960.0,M,-22.6,M,,"*4F
",1929487.6342646298,-285092.23353743606
2005-09-26 01:20:42,$GPGGA,012042,3914.2721,N,12000.0868,W,1,06,1.6,1960.4,M,-22.6,M,,"*49
",1929487.6342646298,-285092.23353743606
2005-09-26 01:20:44,$GPGGA,012044,3914.2721,N,12000.0868,W,1,06,1.5,1961.3,M,-22.6,M,,"*4A
",1929487.6342646298,-285092.23353743606
2005-09-26 01:20:46,$GPGGA,012046,3914.2721,N,12000.0868,W,1,06,1.5,1962.6,M,-22.6,M,,"*4E
",1929487.6342646298,-285092.23353743606
2005-09-26 01:20:48,$GPGGA,012048,3914.2722,N,12000.0868,W,1,06,1.5,1964.6,M,-22.6,M,,"*45
",1929487.5857591352,-285092.0461581864
2005-09-26 01:20:50,$GPGGA,012050,3914.2722,N,12000.0867,W,1,06,1.5,1966.8,M,-22.6,M,,"*4F
",1929487.731477652,-285092.0084374971
2005-09-26 01:20:52,$GPGGA,012052,3914.2722,N,12000.0867,W,1,06,1.6,1967.6,M,-22.6,M,,"*41
",1929487.731477652,-285092.0084374971
2005-09-26 01:20:54,$GPGGA,012054,3914.2722,N,12000.0867,W,1,06,1.5,1968.5,M,-22.6,M,,"*48
",1929487.731477652,-285092.0084374971
2005-09-26 01:20:56,$GPGGA,012056,3914.2723,N,12000.0867,W,1,06,1.5,1969.9,M,-22.6,M,,"*46
",1929487.6829721527,-285091.8210582456
2005-09-26 01:20:58,$GPGGA,012058,3914.2723,N,12000.0867,W,1,06,1.5,1970.2,M,-22.6,M,,"*4B
",1929487.6829721527,-285091.8210582456
2005-09-26 01:21:00,$GPGGA,012100,3914.2723,N,12000.0867,W,1,06,1.5,1971.4,M,-22.6,M,,"*40
",1929487.6829721527,-285091.8210582456
2005-09-26 01:21:02,$GPGGA,012102,3914.2723,N,12000.0867,W,1,06,1.5,1971.9,M,-22.6,M,,"*4F
",1929487.6829721527,-285091.8210582456
2005-09-26 01:21:04,$GPGGA,012104,3914.2715,N,12000.0874,W,1,06,1.6,1972.4,M,-22.6,M,,"*43
",1929487.0509862893,-285093.5841370178
2005-09-26 01:21:06,$GPGGA,012106,3914.2685,N,12000.0903,W,1,06,1.6,1973.0,M,-22.6,M,,"*4D
",1929484.2803081195,-285100.2994127535
2005-09-26 01:21:08,$GPGGA,012108,3914.2644,N,12000.0939,W,1,06,1.6,1973.4,M,-22.6,M,,"*43
",1929481.0231462077,-285109.33990136907
2005-09-26 01:21:10,$GPGGA,012110,3914.2563,N,12000.0948,W,1,06,1.6,1974.6,M,-22.6,M,,"*4F
",1929483.6405806968,-285124.85711022414
2005-09-26 01:21:12,$GPGGA,012112,3914.2472,N,12000.0964,W,1,06,2.2,1976.3,M,-22.6,M,,"*42
",1929485.7230101512,-285142.5121600209
2005-09-26 01:21:14,$GPGGA,012114,3914.2362,N,12000.0993,W,1,06,1.5,1977.8,M,-22.6,M,,"*44
",1929486.8326410626,-285164.21778782405
2005-09-26 01:21:16,$GPGGA,012116,3914.2240,N,12000.1026,W,1,06,2.1,1977.8,M,-22.6,M,,"*46
",1929487.9413953903,-285188.322855884
2005-09-26 01:21:18,$GPGGA,012118,3914.2104,N,12000.1069,W,1,06,2.1,1977.9,M,-22.6,M,,"*41
",1929488.2719371135,-285215.42844431545
2005-09-26 01:21:20,$GPGGA,012120,3914.1960,N,12000.1122,W,1,06,2.1,1978.1,M,-22.6,M,,"*4A
",1929487.5332139495,-285244.4102731561
2005-09-26 01:21:22,$GPGGA,012122,3914.1810,N,12000.1178,W,1,06,2.1,1978.4,M,-22.6,M,,"*44
",1929486.6482477672,-285274.62954270234
2005-09-26 01:21:24,$GPGGA,012124,3914.1655,N,12000.1230,W,1,06,2.1,1978.0,M,-22.6,M,,"*46
",1929486.5885822333,-285305.63483826263
2005-09-26 01:21:26,$GPGGA,012126,3914.1497,N,12000.1283,W,1,06,1.5,1977.3,M,-22.6,M,,"*4B
",1929486.528596948,-285337.2399989021
2005-09-26 01:21:28,$GPGGA,012128,3914.1321,N,12000.1341,W,1,06,1.7,1975.1,M,-22.6,M,,"*42
",1929486.6129109918,-285372.40660337306
